Time,Profle,PWM,bus1dev1,bus1dev0,PlateAverage,error
207.328319,42.27735991666667,0.11710922087280301,31.5,28.75,30.125,12.152359916666668
207.737482,42.31145683333333,0.1175914126803417,31.5,28.75,30.125,12.186456833333331
208.148441,42.345703416666666,0.11807771432957861,31.5,28.75,30.125,12.220703416666666
208.553171,42.379430916666664,0.11789097375685165,31.75,28.75,30.25,12.129430916666664
208.963977,42.41366475,0.1177093242221892,31.75,29.0,30.375,12.038664750000002
209.366576,42.44721466666667,0.1188521133444458,31.75,28.75,30.25,12.197214666666667
209.777017,42.48141808333333,0.11866966204344981,31.75,29.0,30.375,12.106418083333331
210.186332,42.515527666666664,0.11848099846657455,32.0,29.0,30.5,12.015527666666664
210.593685,42.54947375,0.11895951895943052,32.0,29.0,30.5,12.049473749999997
210.995228,42.582935666666664,0.119433302129513,32.0,29.0,30.5,12.082935666666664
211.402162,42.616846833333334,0.11991508997622956,32.0,29.0,30.5,12.116846833333334
211.808156,42.65067966666667,0.11971722414171816,32.25,29.0,30.625,12.025679666666669
212.21581,42.684650833333336,0.11956572335883361,32.25,29.25,30.75,11.934650833333336
212.942573,42.74521441666667,0.12014118565557286,32.25,29.25,30.75,11.99521441666667
213.343208,42.77860066666667,0.12084666222124692,32.25,29.25,30.75,12.02860066666667
213.749857,42.812488083333335,0.12132877402354883,32.25,29.25,30.75,12.062488083333335
214.15989,42.8466575,0.12176660811902018,32.25,29.25,30.75,12.0966575
214.566495,42.88054125,0.12091970324738187,32.5,29.5,31.0,11.88054125
214.977671,42.914805916666666,0.12140332332651325,32.5,29.5,31.0,11.914805916666666
215.37976,42.94831333333333,0.12187828965049793,32.5,29.5,31.0,11.948313333333331
215.789089,42.982424083333335,0.12236275813308299,32.5,29.5,31.0,11.982424083333335
216.196645,43.016387083333335,0.12284630432085313,32.5,29.5,31.0,12.016387083333335
216.606481,43.05054008333333,0.12328365463252372,32.5,29.5,31.0,12.050540083333331
217.016648,43.08472066666667,0.12242020545850174,32.75,29.75,31.25,11.83472066666667
217.417196,43.118099666666666,0.12289319648061417,32.75,29.75,31.25,11.868099666666666
217.826485,43.15220708333333,0.12337753232258232,32.75,29.75,31.25,11.90220708333333
218.236248,43.186354,0.12386418938525888,32.75,29.75,31.25,11.936354000000001
218.954779,43.24623158333333,0.12308134715910359,33.0,30.0,31.5,11.746231583333334
219.362987,43.280248916666665,0.12378446528790125,33.0,30.0,31.5,11.780248916666665
219.769419,43.31411825,0.12497776035179012,33.0,29.75,31.375,11.93911825
